label,rule,reproduced,extra,reference_total,positions
1uu9,любой углерод,14,0,14,85
1uu9,углерод и сера,14,0,14,85
1uu9,углерод и галогены,14,0,14,85
1uu9,"углерод, сера, фтор",14,0,14,85
1uu9,"углерод, сера, хлор",14,0,14,85
1uu9,"углерод, сера, галогены",14,0,14,85
1uu9,любой тяжёлый атом,14,3,14,85
1uu9,любой углерод,14,0,14,85
1uu9,углерод и сера,14,0,14,85
1uu9,углерод и галогены,14,0,14,85
1uu9,"углерод, сера, фтор",14,0,14,85
1uu9,"углерод, сера, хлор",14,0,14,85
1uu9,"углерод, сера, галогены",14,0,14,85
1uu9,любой тяжёлый атом,14,3,14,85
5lvp,любой углерод,9,0,9,85
5lvp,углерод и сера,9,0,9,85
5lvp,углерод и галогены,9,0,9,85
5lvp,"углерод, сера, фтор",9,0,9,85
5lvp,"углерод, сера, хлор",9,0,9,85
5lvp,"углерод, сера, галогены",9,0,9,85
5lvp,любой тяжёлый атом,9,8,9,85
5lvm,любой углерод,6,0,6,85
5lvm,углерод и сера,6,0,6,85
5lvm,углерод и галогены,6,0,6,85
5lvm,"углерод, сера, фтор",6,0,6,85
5lvm,"углерод, сера, хлор",6,0,6,85
5lvm,"углерод, сера, галогены",6,0,6,85
5lvm,любой тяжёлый атом,6,3,6,85
5lvo,любой углерод,7,0,7,85
5lvo,углерод и сера,7,0,7,85
5lvo,углерод и галогены,7,0,7,85
5lvo,"углерод, сера, фтор",7,0,7,85
5lvo,"углерод, сера, хлор",7,0,7,85
5lvo,"углерод, сера, галогены",7,0,7,85
5lvo,любой тяжёлый атом,7,10,7,85
5lvn,любой углерод,9,0,9,85
5lvn,углерод и сера,9,0,9,85
5lvn,углерод и галогены,9,0,9,85
5lvn,"углерод, сера, фтор",9,0,9,85
5lvn,"углерод, сера, хлор",9,0,9,85
5lvn,"углерод, сера, галогены",9,0,9,85
5lvn,любой тяжёлый атом,9,4,9,85
5lvl,любой углерод,9,0,9,85
5lvl,углерод и сера,9,0,9,85
5lvl,углерод и галогены,9,0,9,85
5lvl,"углерод, сера, фтор",9,0,9,85
5lvl,"углерод, сера, хлор",9,0,9,85
5lvl,"углерод, сера, галогены",9,0,9,85
5lvl,любой тяжёлый атом,9,4,9,85
5lvp,любой углерод,8,0,8,85
5lvp,углерод и сера,8,0,8,85
5lvp,углерод и галогены,8,0,8,85
5lvp,"углерод, сера, фтор",8,0,8,85
5lvp,"углерод, сера, хлор",8,0,8,85
5lvp,"углерод, сера, галогены",8,0,8,85
5lvp,любой тяжёлый атом,8,9,8,85
5lvn,любой углерод,9,0,9,85
5lvn,углерод и сера,9,0,9,85
5lvn,углерод и галогены,9,0,9,85
5lvn,"углерод, сера, фтор",9,0,9,85
5lvn,"углерод, сера, хлор",9,0,9,85
5lvn,"углерод, сера, галогены",9,0,9,85
5lvn,любой тяжёлый атом,9,4,9,85
5lvl,любой углерод,9,0,9,85
5lvl,углерод и сера,9,0,9,85
5lvl,углерод и галогены,9,0,9,85
5lvl,"углерод, сера, фтор",9,0,9,85
5lvl,"углерод, сера, хлор",9,0,9,85
5lvl,"углерод, сера, галогены",9,0,9,85
5lvl,любой тяжёлый атом,9,4,9,85
5lvp,любой углерод,8,0,8,85
5lvp,углерод и сера,8,0,8,85
5lvp,углерод и галогены,8,0,8,85
5lvp,"углерод, сера, фтор",8,0,8,85
5lvp,"углерод, сера, хлор",8,0,8,85
5lvp,"углерод, сера, галогены",8,0,8,85
5lvp,любой тяжёлый атом,8,10,8,85
5lvm,любой углерод,6,0,6,85
5lvm,углерод и сера,6,0,6,85
5lvm,углерод и галогены,6,0,6,85
5lvm,"углерод, сера, фтор",6,0,6,85
5lvm,"углерод, сера, хлор",6,0,6,85
5lvm,"углерод, сера, галогены",6,0,6,85
5lvm,любой тяжёлый атом,6,3,6,85
5lvp,любой углерод,9,0,9,85
5lvp,углерод и сера,9,0,9,85
5lvp,углерод и галогены,9,0,9,85
5lvp,"углерод, сера, фтор",9,0,9,85
5lvp,"углерод, сера, хлор",9,0,9,85
5lvp,"углерод, сера, галогены",9,0,9,85
5lvp,любой тяжёлый атом,9,8,9,85
5lvo,любой углерод,7,0,7,85
5lvo,углерод и сера,7,0,7,85
5lvo,углерод и галогены,7,0,7,85
5lvo,"углерод, сера, фтор",7,0,7,85
5lvo,"углерод, сера, хлор",7,0,7,85
5lvo,"углерод, сера, галогены",7,0,7,85
5lvo,любой тяжёлый атом,7,10,7,85
5lvm,любой углерод,6,0,6,85
5lvm,углерод и сера,6,0,6,85
5lvm,углерод и галогены,6,0,6,85
5lvm,"углерод, сера, фтор",6,0,6,85
5lvm,"углерод, сера, хлор",6,0,6,85
5lvm,"углерод, сера, галогены",6,0,6,85
5lvm,любой тяжёлый атом,6,3,6,85
5mrd,любой углерод,8,0,8,85
5mrd,углерод и сера,8,0,8,85
5mrd,углерод и галогены,8,0,8,85
5mrd,"углерод, сера, фтор",8,0,8,85
5mrd,"углерод, сера, хлор",8,0,8,85
5mrd,"углерод, сера, галогены",8,0,8,85
5mrd,любой тяжёлый атом,8,11,8,85
5mrd,любой углерод,8,0,8,85
5mrd,углерод и сера,8,0,8,85
5mrd,углерод и галогены,8,0,8,85
5mrd,"углерод, сера, фтор",8,0,8,85
5mrd,"углерод, сера, хлор",8,0,8,85
5mrd,"углерод, сера, галогены",8,0,8,85
5mrd,любой тяжёлый атом,8,11,8,85
5op4,любой углерод,12,0,13,85
5op4,углерод и сера,12,0,13,85
5op4,углерод и галогены,12,0,13,85
5op4,"углерод, сера, фтор",13,0,13,85
5op4,"углерод, сера, хлор",12,0,13,85
5op4,"углерод, сера, галогены",13,0,13,85
5op4,любой тяжёлый атом,13,3,13,85
7akm,любой углерод,8,0,10,85
7akm,углерод и сера,10,0,10,85
7akm,углерод и галогены,8,0,10,85
7akm,"углерод, сера, фтор",10,0,10,85
7akm,"углерод, сера, хлор",10,0,10,85
7akm,"углерод, сера, галогены",10,0,10,85
7akm,любой тяжёлый атом,10,10,10,85
7ako,любой углерод,16,0,16,85
7ako,углерод и сера,16,0,16,85
7ako,углерод и галогены,16,0,16,85
7ako,"углерод, сера, фтор",16,0,16,85
7ako,"углерод, сера, хлор",16,0,16,85
7ako,"углерод, сера, галогены",16,0,16,85
7ako,любой тяжёлый атом,16,1,16,85
7akm,любой углерод,8,0,10,85
7akm,углерод и сера,10,0,10,85
7akm,углерод и галогены,8,0,10,85
7akm,"углерод, сера, фтор",10,0,10,85
7akm,"углерод, сера, хлор",10,0,10,85
7akm,"углерод, сера, галогены",10,0,10,85
7akm,любой тяжёлый атом,10,10,10,85
7ako,любой углерод,16,0,16,85
7ako,углерод и сера,16,0,16,85
7ako,углерод и галогены,16,0,16,85
7ako,"углерод, сера, фтор",16,0,16,85
7ako,"углерод, сера, хлор",16,0,16,85
7ako,"углерод, сера, галогены",16,0,16,85
7ako,любой тяжёлый атом,16,2,16,85
7ako,любой углерод,16,0,16,85
7ako,углерод и сера,16,0,16,85
7ako,углерод и галогены,16,0,16,85
7ako,"углерод, сера, фтор",16,0,16,85
7ako,"углерод, сера, хлор",16,0,16,85
7ako,"углерод, сера, галогены",16,0,16,85
7ako,любой тяжёлый атом,16,1,16,85
7ako,любой углерод,16,0,16,85
7ako,углерод и сера,16,0,16,85
7ako,углерод и галогены,16,0,16,85
7ako,"углерод, сера, фтор",16,0,16,85
7ako,"углерод, сера, хлор",16,0,16,85
7ako,"углерод, сера, галогены",16,0,16,85
7ako,любой тяжёлый атом,16,2,16,85
7mck,любой углерод,14,0,15,85
7mck,углерод и сера,14,0,15,85
7mck,углерод и галогены,14,0,15,85
7mck,"углерод, сера, фтор",15,0,15,85
7mck,"углерод, сера, хлор",14,0,15,85
7mck,"углерод, сера, галогены",15,0,15,85
7mck,любой тяжёлый атом,15,3,15,85
7bk1,любой углерод,15,0,15,85
7bk1,углерод и сера,15,0,15,85
7bk1,углерод и галогены,15,0,15,85
7bk1,"углерод, сера, фтор",15,0,15,85
7bk1,"углерод, сера, хлор",15,0,15,85
7bk1,"углерод, сера, галогены",15,0,15,85
7bk1,любой тяжёлый атом,15,3,15,85
7bk3,любой углерод,14,0,14,85
7bk3,углерод и сера,14,0,14,85
7bk3,углерод и галогены,14,0,14,85
7bk3,"углерод, сера, фтор",14,0,14,85
7bk3,"углерод, сера, хлор",14,0,14,85
7bk3,"углерод, сера, галогены",14,0,14,85
7bk3,любой тяжёлый атом,14,5,14,85
7bko,любой углерод,6,0,6,85
7bko,углерод и сера,6,0,6,85
7bko,углерод и галогены,6,0,6,85
7bko,"углерод, сера, фтор",6,0,6,85
7bko,"углерод, сера, хлор",6,0,6,85
7bko,"углерод, сера, галогены",6,0,6,85
7bko,любой тяжёлый атом,6,4,6,85
7bk2,любой углерод,14,0,14,85
7bk2,углерод и сера,14,0,14,85
7bk2,углерод и галогены,14,0,14,85
7bk2,"углерод, сера, фтор",14,0,14,85
7bk2,"углерод, сера, хлор",14,0,14,85
7bk2,"углерод, сера, галогены",14,0,14,85
7bk2,любой тяжёлый атом,14,5,14,85
7bje,любой углерод,8,0,8,85
7bje,углерод и сера,8,0,8,85
7bje,углерод и галогены,8,0,8,85
7bje,"углерод, сера, фтор",8,0,8,85
7bje,"углерод, сера, хлор",8,0,8,85
7bje,"углерод, сера, галогены",8,0,8,85
7bje,любой тяжёлый атом,8,1,8,85
7bjx,любой углерод,13,0,13,85
7bjx,углерод и сера,13,0,13,85
7bjx,углерод и галогены,13,0,13,85
7bjx,"углерод, сера, фтор",13,0,13,85
7bjx,"углерод, сера, хлор",13,0,13,85
7bjx,"углерод, сера, галогены",13,0,13,85
7bjx,любой тяжёлый атом,13,4,13,85
7bkn,любой углерод,6,0,6,85
7bkn,углерод и сера,6,0,6,85
7bkn,углерод и галогены,6,0,6,85
7bkn,"углерод, сера, фтор",6,0,6,85
7bkn,"углерод, сера, хлор",6,0,6,85
7bkn,"углерод, сера, галогены",6,0,6,85
7bkn,любой тяжёлый атом,6,3,6,85
7bjm,любой углерод,11,0,11,85
7bjm,углерод и сера,11,0,11,85
7bjm,углерод и галогены,11,0,11,85
7bjm,"углерод, сера, фтор",11,0,11,85
7bjm,"углерод, сера, хлор",11,0,11,85
7bjm,"углерод, сера, галогены",11,0,11,85
7bjm,любой тяжёлый атом,11,3,11,85
7bjh,любой углерод,9,0,9,85
7bjh,углерод и сера,9,0,9,85
7bjh,углерод и галогены,9,0,9,85
7bjh,"углерод, сера, фтор",9,0,9,85
7bjh,"углерод, сера, хлор",9,0,9,85
7bjh,"углерод, сера, галогены",9,0,9,85
7bjh,любой тяжёлый атом,9,1,9,85
7bjx,любой углерод,13,0,13,85
7bjx,углерод и сера,13,0,13,85
7bjx,углерод и галогены,13,0,13,85
7bjx,"углерод, сера, фтор",13,0,13,85
7bjx,"углерод, сера, хлор",13,0,13,85
7bjx,"углерод, сера, галогены",13,0,13,85
7bjx,любой тяжёлый атом,13,4,13,85
7bje,любой углерод,8,0,8,85
7bje,углерод и сера,8,0,8,85
7bje,углерод и галогены,8,0,8,85
7bje,"углерод, сера, фтор",8,0,8,85
7bje,"углерод, сера, хлор",8,0,8,85
7bje,"углерод, сера, галогены",8,0,8,85
7bje,любой тяжёлый атом,8,1,8,85
7bjd,любой углерод,11,0,12,85
7bjd,углерод и сера,11,0,12,85
7bjd,углерод и галогены,11,0,12,85
7bjd,"углерод, сера, фтор",12,0,12,85
7bjd,"углерод, сера, хлор",11,0,12,85
7bjd,"углерод, сера, галогены",12,0,12,85
7bjd,любой тяжёлый атом,12,3,12,85
7bjd,любой углерод,11,0,12,85
7bjd,углерод и сера,11,0,12,85
7bjd,углерод и галогены,11,0,12,85
7bjd,"углерод, сера, фтор",12,0,12,85
7bjd,"углерод, сера, хлор",11,0,12,85
7bjd,"углерод, сера, галогены",12,0,12,85
7bjd,любой тяжёлый атом,12,3,12,85
7bjh,любой углерод,9,0,9,85
7bjh,углерод и сера,9,0,9,85
7bjh,углерод и галогены,9,0,9,85
7bjh,"углерод, сера, фтор",9,0,9,85
7bjh,"углерод, сера, хлор",9,0,9,85
7bjh,"углерод, сера, галогены",9,0,9,85
7bjh,любой тяжёлый атом,9,1,9,85
7bjj,любой углерод,7,0,7,85
7bjj,углерод и сера,7,0,7,85
7bjj,углерод и галогены,7,0,7,85
7bjj,"углерод, сера, фтор",7,0,7,85
7bjj,"углерод, сера, хлор",7,0,7,85
7bjj,"углерод, сера, галогены",7,0,7,85
7bjj,любой тяжёлый атом,7,2,7,85
7bjr,любой углерод,11,0,12,85
